id,inscription,latitude,longitude,country,area,erected,main_photo,colour,organisations,series,series_ref,number_of_subjects,lead_subject_name,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
13028,"This plaque erected by London Underground Ltd. is dedicated to the memory of Ian Jones C.Eng., MIMechE. 25th February 1948 - 4th May 2003. He was a greatly admired colleague and friend.",51.50372,-0.01814,United Kingdom,London,"",http://farm4.staticflickr.com/3764/9426322099_484bf98585_z.jpg,bronze,"[""London Underground Ltd.""]","",,1,Ian Jones,1948,2003,man,"[""Member of the Institution of Mechanical Engineers"", ""Chartered Engineer""]",https://en.wikipedia.org/wiki/Ian_Jones,http://dbpedia.org/resource/Ian_Jones,"","[""Ian Jones|(1948-2003)|man|Member of the Institution of Mechanical Engineers and Chartered Engineer|""]"
12554,"Thomas Rainsborough was buried in this churchyard on the 14th November 1648 after a funeral procession organised by the Leveller movement. Rainsborough was a spokesman for the Levellers and a colonel in the New Model Army. He was killed by a Royalist raiding party during the siege of Pontefract. On the day of the funeral a Leveller leaflet recorded the inscription of Rainsborough's tomb. It proclaimed Rainsborough had made 'King, Lords, Commons, Judges shake, Cities and Committees quake'. He was, it said, 'just, valiant and true'. It ended with the words that here Rainsborough 'bids the noble Levellers adieu'.

This plaque was unveiled by Cllr Rania Khan, writer John Rees and politician Tony Benn in 2013.",51.50383,-0.06171,United Kingdom,London,2013,"",green,"[""Tower Hamlets""]","",,0,"","","","",[],"","","",[]
13030,The above clock has been given as a memorial to Owen Lankester Esq M.R.C.S. (Chairman Of The Hospital 1902-1933) by subscriptions from his friends 1934.,51.51247,-0.03242,United Kingdom,London,"",http://farm4.staticflickr.com/3743/9427098669_8464e835b4_z.jpg,bronze,[],"",,0,"","","","",[],"","","",[]
9927,"Alexander Cruden 1690-1770 Humanist scholar and intellectual. Born Aberdeen, educated Marischal College, came to London 1719 as tutor, appointed Book Seller to Queen Caroline in 1737, compiled the Concordance to the Bible, died here in Camden Passage, November 1st.
'whom niether infirmity nor neglect could debase' Nelson 1811",51.53475,-0.10412,United Kingdom,London,"",http://farm8.staticflickr.com/7284/8740865007_9b2aca5a65_z.jpg,bronze,"[""Camden Passage Association""]","",,1,Alexander Cruden,1699,1770,man,"[""Master of Arts"", ""compiler of the concordance to the Bible"", ""scholar"", ""intellectual"", ""tutor"", ""bookseller to Queen Caroline""]",https://en.wikipedia.org/wiki/Alexander_Cruden,http://dbpedia.org/resource/Alexander_Cruden,"","[""Alexander Cruden|(1699-1770)|man|Master of Arts, compiler of the concordance to the Bible, scholar, intellectual, tutor, and bookseller to Queen Caroline|""]"
10301,"Site of ""White Hart Inn"" immortalized by Shakespeare in ""Henry VI"" & Dickens in ""Pickwick Papers""",51.50451,-0.08962,United Kingdom,London,"",http://farm8.staticflickr.com/7281/8740838727_c309472146_z.jpg,black,"[""London Borough of Southwark""]","",,2,William Shakespeare,1564,1616,man,"[""actor"", ""playwright"", ""father of Susanna Hall"", ""grandfather of Elizabeth Hall"", ""husband of Anne Hathaway"", ""son of John Shakespeare""]",https://en.wikipedia.org/wiki/William_Shakespeare,http://dbpedia.org/resource/William_Shakespeare,https://commons.wikimedia.org/wiki/Special:FilePath/Shakespeare.jpg?width=640,"[""William Shakespeare|(1564-1616)|man|actor, playwright, father of Susanna Hall, grandfather of Elizabeth Hall, husband of Anne Hathaway, and son of John Shakespeare|"", ""Charles Dickens|(1812-1870)|man|novelist, journalist, policeman, son of John Dickens, son of Elizabeth Dickens, and friend of Thomas Latimer|""]"
6486,"This house
was occupied by
Charles Lamb
September 1827
until
October 1829",51.6574,-0.08799,United Kingdom,London,"","",black,"[""London Borough of Enfield""]","",,1,Charles Lamb,1775,1834,man,"[""writer"", ""essayist"", ""\""Elia\"""", ""brother of Mary Lamb""]",https://en.wikipedia.org/wiki/Charles_Lamb_(writer),http://dbpedia.org/resource/Charles_Lamb_(writer),"","[""Charles Lamb|(1775-1834)|man|writer, essayist, \""Elia\"", and brother of Mary Lamb|""]"
13056,The bust over the main door depicts Sir Simon Milton ( 1961 - 2011 ) Deputy Mayor of London 2008 - 2011 Leader of Westminster City Council 2000 - 2008 Chairman of the Local Government Association 2007 - 2008 who lived on this site 1985 - 1989,51.50915,-0.13496,United Kingdom,London,"",http://farm6.staticflickr.com/5758/22062246502_d80a1f2aa3_z.jpg,green,[],"",,1,Simon Milton,1961,2011,man,"[""Leader of Westminster City Council""]",https://en.wikipedia.org/wiki/Simon_Milton_%28politician%29,http://dbpedia.org/resource/Simon_Milton_%28politician%29,"","[""Simon Milton|(1961-2011)|man|Leader of Westminster City Council|""]"
12760,The first ever Pizza Express opened here,51.51155,-0.13197,United Kingdom,London,"",http://farm8.staticflickr.com/7400/9017943491_5aed7f2570_z.jpg,blue,[],"",,0,"","","","",[],"","","",[]
40720,In this building Pablo Picasso painted the backdrop for Diaghilevs production of Massine's ballet Le Tricorne 1919,51.51338,-0.12288,United Kingdom,London,"",http://farm2.staticflickr.com/1660/25407141954_1351bbf77f_z.jpg,slate,[],"",,1,Pablo Picasso,1881,1973,man,[],https://en.wikipedia.org/wiki/Pablo_Picasso,http://dbpedia.org/resource/Pablo_Picasso,"","[""Pablo Picasso|(1881-1973)|man||""]"
3672,"Caroline DeCamp Benn author, teacher and socialist lived and worked here 1952-2000. Born Cincinnati USA 1926 died London 2000",51.5084,-0.20129,United Kingdom,London,"",http://farm5.static.flickr.com/4036/4643959911_c2c3d82d74_b.jpg,brown,[],"",,1,Caroline DeCamp Benn,1926,2000,woman,"[""author"", ""teacher"", ""socialist""]",https://en.wikipedia.org/wiki/Caroline_Benn,http://dbpedia.org/resource/Caroline_Benn,"","[""Caroline DeCamp Benn|(1926-2000)|woman|author, teacher, and socialist|""]"
31034,Charles Dickens lived in a house on this site when a boy in 1823,51.53937,-0.14165,United Kingdom,London,"","","",[],"",,1,Charles Dickens,1812,1870,man,"[""novelist"", ""journalist"", ""policeman"", ""son of John Dickens"", ""son of Elizabeth Dickens"", ""friend of Thomas Latimer""]",https://en.wikipedia.org/wiki/Charles_Dickens,http://dbpedia.org/resource/Charles_Dickens,https://commons.wikimedia.org/wiki/Special:FilePath/Dickens_Gurney_head.jpg?width=640,"[""Charles Dickens|(1812-1870)|man|novelist, journalist, policeman, son of John Dickens, son of Elizabeth Dickens, and friend of Thomas Latimer|""]"
8371,"This stone, which stands on the site of the house of Dame Joanna Astley, nurse of King Henry VI, was laid by The Lady Ludlow, wife of the Right Honourable Lord Ludlow, Treasurer of St. Bartholomew's Hospital, as the foundation of a building devoted to the elucidation of problems in the nature and treatment of the diseases of those who have sought relief from suffering in this hospital. December 5th 1907. 
Dove Brothers - Builders 
Edward B. I'Anson - Architect",51.51697,-0.10123,United Kingdom,London,"","",stone,[],"",,1,Joanna Astley,,,woman,"[""Dame"", ""nurse of King Henry VI""]",https://en.wikipedia.org/wiki/Joanna_Astley,http://dbpedia.org/resource/Joanna_Astley,"","[""Joanna Astley||woman|Dame and nurse of King Henry VI|""]"
33084,Dame Maud McCarthy 1858 - 1949 Army Matron-in-Chief lived here 1919-1945,51.48954,-0.16415,United Kingdom,London,2014,https://commons.wikimedia.org/wiki/Special:FilePath/Dame_Maud_McCarthy_1858_-_1949_Army_Matron-in-Chief_lived_here_1919-1945.JPG?width=640,blue,[],"",,1,Maud McCarthy,,,man,[],https://en.wikipedia.org/wiki/Maud_McCarthy,http://dbpedia.org/resource/Maud_McCarthy,"","[""Maud McCarthy||man||""]"
10349,"The Ferryman's Seat, located on previous buildings at this site, was constructed for the convenience of Bankside watermen, who operated ferrying services across the river. The seat's age is unknown, but it is thought to have ancient origins.",51.5076,-0.09583,United Kingdom,London,"",http://farm8.staticflickr.com/7239/7248023284_458ff0d3a1_z.jpg,brushed metal,"[""London Borough of Southwark""]","",,1,Ferryman's Seat,,,thing,"[""seat""]",https://en.wikipedia.org/wiki/Ferryman's_Seat,http://dbpedia.org/resource/Ferryman's_Seat,"","[""Ferryman's Seat||thing|seat|""]"
8587,"Newington Green Church Built 1708, enlarged 1860.
Oldest non-conformist place of worship
in London, which is still in use.",51.5521,-0.08508,United Kingdom,London,"",http://farm8.staticflickr.com/7451/9143007721_f01a3b108d_z.jpg,"","[""London Borough of Hackney""]","",,0,"","","","",[],"","","",[]
9705,Henry Williamson writer 1895–1977 lived here (1902-1920),51.45832,-0.02498,United Kingdom,London,"","",maroon,"[""London Borough of Lewisham""]","",,1,Henry Williamson,1895,1977,man,"[""novelist""]",https://en.wikipedia.org/wiki/Henry_Williamson,http://dbpedia.org/resource/Henry_Williamson,"","[""Henry Williamson|(1895-1977)|man|novelist|""]"
12748,"TO THE HONOUR & GLORY OF GOD 
AND IN LOVE OF OUR SISTERS 
THIS STONE WAS LAID BY 
ELEANOR KEANE 
ON APRIL 27th 1907",51.50404,-0.09484,United Kingdom,London,1907,"",stone,"[""Ragged School""]","",,0,"","","","",[],"","","",[]
12747,"TO THE GLORY OF GOD
THIS STONE WAS LAID BY
THE RIGHT HONOURABLE
LORD MAYOR OF LONDON
SIR WILLIAM P TRELOAR
NOVEMBER 13TH 1906",51.50404,-0.09484,United Kingdom,London,1906,"",stone,"[""Ragged School""]","",,0,"","","","",[],"","","",[]
12745,"CLINK WHARF
STANDS AS A MEMORIAL TO
GARY KING
1957-2000
WHOSE VISION AND COMMITMENT 
TO BUILDING THIS WHARF
LED TO THE REDEVELOPMENT
OF THIS AREA",51.5071,-0.09179,United Kingdom,London,"","",stone,[],"",,0,"","","","",[],"","","",[]
13088,"On the land behind stood Forest Gate Public Hall. Once known as the Upper Cut Club. Many famous musicians performed here, and, on Boxing Day December 1966 whilst appearing at the Upper Cut Club, Jimi Hendrix wrote his legendary Purple Haze",51.54903,0.0249,United Kingdom,London,"","",white,"[""London Borough of Newham""]","",,1,Jimi Hendrix,1942,1970,man,"[""guitarist"", ""songwriter"", ""rock legend"", ""band managed by of Chas Chandler""]",https://en.wikipedia.org/wiki/Jimi_Hendrix,http://dbpedia.org/resource/Jimi_Hendrix,https://commons.wikimedia.org/wiki/Special:FilePath/Jimi_Hendrix_1967.png?width=640,"[""Jimi Hendrix|(1942-1970)|man|guitarist, songwriter, rock legend, and band managed by of Chas Chandler|""]"
12733,"In front of you is the oldest gothic church in London, rebuilt in 1212 after a fire severely damaged the Norman church. The site has been a place of worship for 1,400 years. First as a Saxon convent, thought to have been founded in 606, it became the Priory of St. Mary for Augustinian canons in 1106. The canons established the famous hospital of St. Thomas that was moved to Lambeth in the 19th century. After the dissolution of the monastery in 1539 the Priory Church became the Parish Church of St. Saviour, in the Diocese of Winchester. In 1905 it was made a Cathedral with its own diocese, to serve the spiritual and material needs of south London's growing population. 

In monastic times the parish church was in the Chapel of St. Mary Magdalene formerly on the south side of the chancel (to your left) but demolished in 1822 during restoration work on the choir. You are looking down at the East Churchyard which contains the foundations of the 14th-century Lady Chapel and Bishop Andrewes' burial chapel. There also used to be houses built right up to the church. All these were demolished in the 1830s to make way for the approach road to John Rennie's new London Bridge. An outstanding scholar, Bishop Andrewes was part of the committee which translated the Bible into English for King James I in 1611.",51.50587,-0.08925,United Kingdom,London,"","",multicoloured,"[""Millennium Commission""]","",,0,"","","","",[],"","","",[]
12750,"EDGAR ALLAN POE Born 1809, Died 1849 American romancer, poet & critic Was a pupil At the Manor House School Which stood near this spot During his boyhood 1817-1820 Erected 1949 the centenary of his death",,,United Kingdom,London,"",http://farm8.staticflickr.com/7352/9007085560_030271220c_z.jpg,bronze,[],"",,1,Edgar Allan Poe,1809,1849,man,"[""writer"", ""poet""]",https://en.wikipedia.org/wiki/Edgar_Allan_Poe,http://dbpedia.org/resource/Edgar_Allan_Poe,"","[""Edgar Allan Poe|(1809-1849)|man|writer and poet|""]"
12763,"This the former site of the...
1960s Flamingo Club where Georgie Fame recorded Night Train
1970s Whiskey -a-go-go where James Brown and Kool & the Gang played
1980s & 90s The Wag Club In 1984 David Bowie filmed the MTV video Blue Jean here",51.51125,-0.13209,United Kingdom,London,"",http://farm6.staticflickr.com/5335/9019340648_6f991f7a29_z.jpg,white,"[""O'Neill's""]","",,6,Flamingo Club,,,group,"[""club""]",https://en.wikipedia.org/wiki/Flamingo_Club,http://dbpedia.org/resource/Flamingo_Club,"","[""Flamingo Club||group|club|"", ""Georgie Fame|(born in 1943)|man||"", ""James Brown|(1933-2006)|man||"", ""Kool & the Gang|(formed in 1964)|group|band|"", ""The Wag Club||man|music bar|"", ""David Bowie|(1947-2016)|man|rock legend and rock musician|""]"
8243,In memory of Jim Veal (1931-2006) Chairman of the Tenants & Residents Association which campaigned for the redevelopment of the Market Estate and the creation of these new homes for the local community,51.54815,-0.12324,United Kingdom,London,2010,http://farm8.staticflickr.com/7370/9040738393_f04a0eff7e_z.jpg,"","[""London Borough of Islington""]","",,1,Jim Veal,1931,2006,man,"[""Chairman of the Tenants & Residents Association""]", , ,"","[""Jim Veal|(1931-2006)|man|Chairman of the Tenants & Residents Association|""]"
9378,From offices on this site the New Zealand Company on 5 May 1839 despatched the survey ship Tory to begin the colonisation of New Zealand on the Wakefield Plan.,51.50961,-0.12215,United Kingdom,London,"",http://farm9.staticflickr.com/8037/8059089604_1dc5df1513_z.jpg,bronze,"[""New Zealand Historic Places Trust""]","",,1,Edward Gibbon Wakefield,1796,1862,man,"[""colonial pioneer""]",https://en.wikipedia.org/wiki/Edward_Gibbon_Wakefield,http://dbpedia.org/resource/Edward_Gibbon_Wakefield,https://commons.wikimedia.org/wiki/Special:FilePath/Edward_Gibbon_Wakefield.jpg?width=640,"[""Edward Gibbon Wakefield|(1796-1862)|man|colonial pioneer|""]"
10364,London and Greenwich Railway 1836,51.47899,-0.02606,United Kingdom,London,"","",white,[],"",,0,"","","","",[],"","","",[]
12797,Alexander Herzen 1812-1870 operated the Free Russian Press from this building 1854-1856,51.52669,-0.12406,United Kingdom,London,2013,http://farm8.staticflickr.com/7448/9145050926_b020eab4b9_z.jpg,blue,"[""Marchmont Association""]","",,1,Alexander Herzen,1812,1870,man,"[""political theorist""]",https://en.wikipedia.org/wiki/Alexander_Herzen,http://dbpedia.org/resource/Alexander_Herzen,https://commons.wikimedia.org/wiki/Special:FilePath/Herzen_ge.png?width=640,"[""Alexander Herzen|(1812-1870)|man|political theorist|""]"
396,Bram Stoker 1847-1912 author of 'Dracula' lived here,51.4886,-0.16118,United Kingdom,London,1977,https://commons.wikimedia.org/wiki/Special:FilePath/BRAM_STOKER_1847-1912_Author_of_DRACULA_lived_here.JPG?width=640,blue,"[""Greater London Council""]","",,1,Bram Stoker,1847,1912,man,"[""author of Dracula"", ""theatre manager""]",https://en.wikipedia.org/wiki/Bram_Stoker,http://dbpedia.org/resource/Bram_Stoker,https://commons.wikimedia.org/wiki/Special:FilePath/Bram_Stoker_1906.jpg?width=640,"[""Bram Stoker|(1847-1912)|man|author of Dracula and theatre manager|""]"
5282,W. D. Kinnear 1880-1974 Kensington Rowing Club Member 1905-1974 President 1964-1965-1972 Winner of Diamond Sculls 1910-1911 Wingfield Sculls 1910-1911-1912 London Cup 1910-1911 Olympic Sculls Stockholm 1912,51.4902,-0.23314,United Kingdom,London,"","",black,[],"",,1,W. D. Kinnear,1880,1974,man,"[""member of Kensington Rowing Club"", ""president of Kensington Rowing Club"", ""winner of Diamond Sculls, Wingfield Sculls, London Cup and Olympic Sculls""]",https://en.wikipedia.org/wiki/William_Kinnear,http://dbpedia.org/resource/William_Kinnear,"","[""W. D. Kinnear|(1880-1974)|man|member of Kensington Rowing Club, president of Kensington Rowing Club, and winner of Diamond Sculls, Wingfield Sculls, London Cup and Olympic Sculls|""]"
2389,From this site Guglielmo Marconi made the first public transmission of wireless signals on 27 July 1896,51.5153,-0.09822,United Kingdom,London,"",http://farm1.staticflickr.com/27/52244169_5e069a238f_z.jpg,grey,[],"",,1,Guglielmo Marconi,1874,1937,man,"[""inventor of a wireless telegraphy system"", ""pioneer of wireless communications"", ""father of wireless""]",https://en.wikipedia.org/wiki/Guglielmo_Marconi,http://dbpedia.org/resource/Guglielmo_Marconi,https://commons.wikimedia.org/wiki/Special:FilePath/Guglielmo_Marconi.jpg?width=640,"[""Guglielmo Marconi|(1874-1937)|man|inventor of a wireless telegraphy system, pioneer of wireless communications, and father of wireless|""]"
